category,text
Społeczna akceptacja inwestycji i planowanie komunikacji społecznej,"Ryzyka nietechniczne, które mogą podważać zabezpieczenia: naciski polityczne/ekonomiczne, błędy procedur, braki w szkoleniach, oraz ryzyka cybernetyczne."
Społeczna akceptacja inwestycji i planowanie komunikacji społecznej,"Analiza ryzyk: budżetowych, harmonogramowych, regulacyjnych, społecznych i geopolitycznych oraz propozycje ich mitigacji"
Społeczna akceptacja inwestycji i planowanie komunikacji społecznej,Analizy środowiskowe i akceptacji społecznej na poziomie lokalnym (poza ogólnymi stwierdzeniami o większej akceptacji)
Społeczna akceptacja inwestycji i planowanie komunikacji społecznej,"Szczegóły dotyczące procesu konsultacji społecznych, rekompensat i planów ograniczania społeczno-ekonomicznych skutków dla lokalnej społeczności."
Społeczna akceptacja inwestycji i planowanie komunikacji społecznej,"Reakcje lokalnych władz i społeczności na warunkach, które skłoniły ich do wycofania sprzeciwu (np. kompensacje, gwarancje bezpieczeństwa)."
Społeczna akceptacja inwestycji i planowanie komunikacji społecznej,"Pełna dokumentacja konsultacji społecznych w Gąskach: wyniki ankiet, listy uczestników, protokoły spotkań, petycje, oficjalne stanowiska samorządów"
Społeczna akceptacja inwestycji i planowanie komunikacji społecznej,Konkretny wykaz liczby zgłoszonych uwag (zamiast 'X uwag') oraz dostęp do protokołów konsultacji
Społeczna akceptacja inwestycji i planowanie komunikacji społecznej,"Szczegółowa analiza wpływu na rynek nieruchomości i turystykę oparta na danych empirycznych z porównywalnych lokalizacji, z metodologią i prognozami w horyzoncie 5–20 lat."
Społeczna akceptacja inwestycji i planowanie komunikacji społecznej,"Analiza społeczna: przewidywane źródła oporu lokalnego, strategia komunikacji, modele partycypacji społecznej oraz doświadczenia porównawcze z krajów o podobnym profilu."
Społeczna akceptacja inwestycji i planowanie komunikacji społecznej,"Ocena ryzyk politycznych i regulacyjnych (zmiany prawa, akceptacja społeczna), w tym scenariusze wpływu na harmonogram i koszty."
Społeczna akceptacja inwestycji i planowanie komunikacji społecznej,"Ocena wpływu legislacyjnych zmian na terminy i procedury zgód lokalnych (np. inwestycje w obszarach chronionych, procedury konsultacji społecznych) i ryzyko odwołań sądowych"
Społeczna akceptacja inwestycji i planowanie komunikacji społecznej,"Konkretne metody i kanały komunikacji kampanii (spotkania, media, materiały edukacyjne, programy szkolne itp.)"
Społeczna akceptacja inwestycji i planowanie komunikacji społecznej,Ryzyka polityczne i prawne wewnątrz UE oraz możliwe terminy wejścia w życie w zależności od sprzeciwu Rady/PE (scenariusze)
Społeczna akceptacja inwestycji i planowanie komunikacji społecznej,Perspektywy polityczne: stanowisko rządu i ministerstw energetyki oraz możliwe wpływy zmian legislacyjnych na projekt.
Społeczna akceptacja inwestycji i planowanie komunikacji społecznej,Dane społeczne: dotychczasowe badania opinii publicznej w Polsce na temat atomu/SMR oraz plan komunikacji społecznej i mechanizmy partycypacji lokalnej.
Społeczna akceptacja inwestycji i planowanie komunikacji społecznej,"Pełna dokumentacja konsultacji w Gąskach: wyniki ankiet, listy uczestników, protokoły spotkań, petycje, oficjalne stanowiska samorządów"
Społeczna akceptacja inwestycji i planowanie komunikacji społecznej,"Ryzyka polityczne i regulacyjne (zmiany rządu, zmiany prawa energetycznego) i plany ich ograniczania"
Społeczna akceptacja inwestycji i planowanie komunikacji społecznej,Akceptacja społeczna i mechanizmy partycypacji lokalnych społeczności przy lokalizacji elektrowni.
Społeczna akceptacja inwestycji i planowanie komunikacji społecznej,Ryzyka i niepewności projektu wraz z planem zarządzania ryzykiem
Społeczna akceptacja inwestycji i planowanie komunikacji społecznej,"Szczegółowa ocena wpływu społecznego i planu komunikacji z lokalnymi społecznościami, w tym mechanizmy kompensacyjne i plany zatrudnienia lokalnego"
Społeczna akceptacja inwestycji i planowanie komunikacji społecznej,"Dokumentacja procesów decyzyjnych z lat 70.–80. (konkretne decyzje administracyjne, nazwiska urzędów, daty i treść protokołów) pokazująca mechanikę „narzucenia"" lokalizacji."
Społeczna akceptacja inwestycji i planowanie komunikacji społecznej,Analiza alternatywnych scenariuszy politycznych (np. centralne państwowe rozwiązanie versus zdecentralizowane składowiska) i ich konsekwencje ekonomiczne oraz społeczne.
Społeczna akceptacja inwestycji i planowanie komunikacji społecznej,"Treść lub przykładowe klauzule proponowanych umów społecznych (community benefit agreements) — zakres rekompensat, mechanizmy finansowe, warunki zatrudnienia lokalnego, procedury rozstrzygania sporów i sankcje za niewywiązywanie się."
Społeczna akceptacja inwestycji i planowanie komunikacji społecznej,"Ocena ryzyka politycznych wpływów na proces (np. zmiany personalne, presja lokalna/centralna) i oddzielenie faktów od interpretacji"
Społeczna akceptacja inwestycji i planowanie komunikacji społecznej,Analiza potencjalnych efektów na frekwencję (np. historyczne porównania z innymi krajami z datami i wielkością efektu)
Społeczna akceptacja inwestycji i planowanie komunikacji społecznej,"Stan prawny terenu: kto jest właścicielem rur i terenu, jakie zezwolenia środowiskowe wydano, czy odbyły się konsultacje społeczne i oceny oddziaływania na środowisko (OOŚ)."
Społeczna akceptacja inwestycji i planowanie komunikacji społecznej,Dane społeczne: szczegółowe wyniki sondaży rozbite geograficznie oraz analiza przyczyn zmiany nastawienia społecznego.
Społeczna akceptacja inwestycji i planowanie komunikacji społecznej,"Ocena ryzyka społecznego i środowiskowego (opinia publiczna, procedury EIA szczegółowo, potencjalne spory prawne) oraz plany komunikacji społecznej"
Społeczna akceptacja inwestycji i planowanie komunikacji społecznej,"Szczegółowe ryzyka polityczne i scenariusze (konsekwencje zmiany rządu, wpływ sankcji, ryzyka geopolityczne) z oceną prawdopodobieństwa i kosztów mitigacji."
Społeczna akceptacja inwestycji i planowanie komunikacji społecznej,Opis mechanizmów społecznej akceptacji i potencjalnych barier lokalizacyjnych wraz z przykładami działań komunikacyjnych
Społeczna akceptacja inwestycji i planowanie komunikacji społecznej,Plan komunikacji ryzyk społecznych z przykładami harmonogramu konsultacji i metod mierzenia akceptacji społecznej.
Społeczna akceptacja inwestycji i planowanie komunikacji społecznej,Perspektywa społecznej akceptacji i plan komunikacji z lokalnymi społecznościami przy lokalizacji elektrowni
Społeczna akceptacja inwestycji i planowanie komunikacji społecznej,Konkretne dane o stanie i liczbie funkcjonujących bloków jądrowych na Ukrainie po 1986 roku oraz ich udziale w produkcji energii elektrycznej w kolejnych dekadach
Społeczna akceptacja inwestycji i planowanie komunikacji społecznej,"Ocena społecznej akceptacji i procedur zgody lokalnej w Finlandii i innych krajach, które planują rozbudowę mocy jądrowych."
Społeczna akceptacja inwestycji i planowanie komunikacji społecznej,"Konkrety dotyczące wpływu wyników konsultacji na decyzje administracyjne: jakie rodzaje rekomendacji będą wiążące, jakie tylko doradcze, jak będą dokumentowane i publikowane"
Społeczna akceptacja inwestycji i planowanie komunikacji społecznej,Szczegóły dotyczące decyzji KOWR o rezygnacji z prawa pierwokupu oraz ewentualne uzasadnienia i dokumenty
Społeczna akceptacja inwestycji i planowanie komunikacji społecznej,Ocena wpływu badań na środowisko lokalne i plan postępowania z ewentualnymi konfliktami społecznymi (dialog z lokalną społecznością)
Społeczna akceptacja inwestycji i planowanie komunikacji społecznej,"Ocena ryzyk politycznych i społecznych: możliwe protesty, zmiany polityczne, publiczne konsultacje, akceptacja lokalnych społeczności w lokalizacjach"
Społeczna akceptacja inwestycji i planowanie komunikacji społecznej,Ocena akceptacji społecznej i planów komunikacji z lokalnymi społecznościami oraz środki łagodzące wpływ inwestycji
Społeczna akceptacja inwestycji i planowanie komunikacji społecznej,"Informacje o konsultacjach społecznych, akceptacji lokalnej i rekomendacjach ekspertów niezależnych"
Społeczna akceptacja inwestycji i planowanie komunikacji społecznej,"Analiza społeczna: wyniki konsultacji lokalnych, skala sprzeciwu/poparcia mieszkańców, ryzyko odwołań sądowych i ich precedensy."
Społeczna akceptacja inwestycji i planowanie komunikacji społecznej,Konkretne ramy czasowe i zakres konsultacji publicznych oraz mechanizmy uwzględnienia sprzeciwu międzynarodowego (zwłaszcza Chorwacji).
Społeczna akceptacja inwestycji i planowanie komunikacji społecznej,Analizy społecznej akceptacji i badań opinii publicznej dotyczących nowych projektów jądrowych i OZE na Ukrainie po Czarnobylu i po 2014 r.
Społeczna akceptacja inwestycji i planowanie komunikacji społecznej,Ryzyka związane z akceptacją społeczności lokalnej i potencjalne kontestacje prawne/odwołania od decyzji środowiskowych.
Społeczna akceptacja inwestycji i planowanie komunikacji społecznej,"Ocena wpływu polityk energetycznych (subsydia, rynkowe mechanizmy wsparcia) na ekonomikę obu ścieżek oraz ryzyko polityczne i finansowe (projekty jądrowe często wymagają gwarancji państwowych)"
Społeczna akceptacja inwestycji i planowanie komunikacji społecznej,"Konkretne propozycje mechanizmów społeczno-ekonomicznych dla lokalnych społeczności (kwoty, struktura rekompensat, zatrudnienie)."
Społeczna akceptacja inwestycji i planowanie komunikacji społecznej,"Ocena ryzyk regulacyjnych i związanych z uzyskaniem pozwoleń (krajowych i unijnych), w tym możliwe zastrzeżenia Francji czy inne implikacje prawne"
Społeczna akceptacja inwestycji i planowanie komunikacji społecznej,Szczegółowa ocena ryzyka polityczno‑regulacyjnego i scenariusze jego mitigacji
Społeczna akceptacja inwestycji i planowanie komunikacji społecznej,Aspekt społeczny: wyniki badań opinii publicznej w Polsce dotyczące akceptacji jądrowej i skuteczne instrumenty komunikacji/kompensacji lokalnej.
Społeczna akceptacja inwestycji i planowanie komunikacji społecznej,"Treść wzorcowych umów społecznych (community benefit agreements) lub przykładowe zapisy, mechanizmy egzekucji i zabezpieczenia finansowe"
Społeczna akceptacja inwestycji i planowanie komunikacji społecznej,"Protokóły komisji oceniającej, zapisy głosowań i uzasadnienia decyzji organów decyzyjnych"
Społeczna akceptacja inwestycji i planowanie komunikacji społecznej,"Oceny społeczno-ekonomiczne: prognozy zatrudnienia lokalnego, kompensacje dla gmin, mechanizmy partycypacji społecznej oraz wyniki badań opinii publicznej (ankiety, procentowe poparcie)."
Społeczna akceptacja inwestycji i planowanie komunikacji społecznej,Konkretny mechanizm wsparcia społeczności lokalnych z kwotami/przykładami rekompensat i warunkami uruchomienia funduszu gminnego
Społeczna akceptacja inwestycji i planowanie komunikacji społecznej,"Dane dotyczące akceptacji społecznej lokalnej społeczności i rybaków: wyniki konsultacji, skala sprzeciwu, plan kompensacji i procedury łagodzące konflikt."
Społeczna akceptacja inwestycji i planowanie komunikacji społecznej,"Informacje o konsultacjach społecznych i ich wynikach (uwagi mieszkańców, raporty, protesty lub poparcie lokalne)"
Społeczna akceptacja inwestycji i planowanie komunikacji społecznej,"Ryzyka regulacyjne, środowiskowe i społeczne (procedury EIA, konsultacje lokalne, akceptacja społeczna)"
Społeczna akceptacja inwestycji i planowanie komunikacji społecznej,"Ryzyka polityczne i regulacyjne (np. stosunek Komisji Europejskiej, warunki środowiskowe, akceptacja społeczna), które mogłyby wpłynąć na wynik negocjacji"
Społeczna akceptacja inwestycji i planowanie komunikacji społecznej,"Szczegóły proponowanych umów społecznych (community benefit agreements) — jakie mechanizmy egzekwowania, kwoty/rodzaje rekompensat, mechanizmy rozstrzygania sporów"
Społeczna akceptacja inwestycji i planowanie komunikacji społecznej,Wyniki badań opinii publicznej i plan komunikacji społecznej związanej z lokalizacją oraz strategia angażowania interesariuszy
Społeczna akceptacja inwestycji i planowanie komunikacji społecznej,"Wpływ społeczny i polityczny (lokalne skutki zatrudnienia, akceptacja społeczna, polityka energetyczna krajów członkowskich)"
Społeczna akceptacja inwestycji i planowanie komunikacji społecznej,"Analizy ryzyka politycznego i społecznego: akceptacja lokalna, procedury konsultacyjne, możliwe opóźnienia z przyczyn pozatechnicznych"
Społeczna akceptacja inwestycji i planowanie komunikacji społecznej,Ocena ryzyk technicznych i radiacyjnych związanych z modernizacją oraz planów ich mitigacji
Społeczna akceptacja inwestycji i planowanie komunikacji społecznej,Ocena wpływu na bieżące i planowane programy badań nad odpadami radioaktywnymi oraz współpracę międzynarodową
Społeczna akceptacja inwestycji i planowanie komunikacji społecznej,"Analiza społecznej akceptacji: wyniki badań opinii publicznej, mechanizmy partycypacji, komunikacji ryzyka i rekomendacje polityczne zwiększające akceptację."
Społeczna akceptacja inwestycji i planowanie komunikacji społecznej,"Analiza scenariuszy ryzyk politycznych i kontraktowych (np. ryzyko zmian polityki, zabezpieczenia przed rezygnacją stron, klauzule renegocjacyjne) oraz mechanizmy ich ograniczenia."
Społeczna akceptacja inwestycji i planowanie komunikacji społecznej,Ryzyka finansowe powiązane z przyszłą polityką energetyczną i cenami emisji CO2 oraz ich wpływ na ekonomię projektu.
Społeczna akceptacja inwestycji i planowanie komunikacji społecznej,Stan społecznego i politycznego poparcia poza cytowaną opinią oraz analiza możliwych sprzeciwów lokalnych/ogólnokrajowych.
Społeczna akceptacja inwestycji i planowanie komunikacji społecznej,"Ocena akceptacji społecznej lokalnych społeczności — wyniki konsultacji, protestów, poziom wsparcia i proponowane programy rekompensacyjne."
Społeczna akceptacja inwestycji i planowanie komunikacji społecznej,"Dokumenty dotyczące zerwania kontraktu z WorleyParsons: umowa, oficjalne uzasadnienie, wykaz niezrealizowanych prac"
Społeczna akceptacja inwestycji i planowanie komunikacji społecznej,"Ocena ryzyk pozatechnicznych: ryzyka polityczne, akceptacja społeczna, koszty dekommisji i długoterminowe zobowiązania finansowe"
Społeczna akceptacja inwestycji i planowanie komunikacji społecznej,Plan mierzenia reprezentatywności prób badawczych i przykładowe statystyczne kryteria sukcesu (progi zmiany wiedzy/akceptacji uznawane za znaczące)
"Analiza porównawcza projektów jądrowych - opóźnienia, koszty i ryzyko","Krótka ocena barier praktycznych dla wdrożenia reaktorów szybkich i zamkniętych cykli (koszty kapitałowe, regulacje, czas, kwestie proliferacyjne)."
"Analiza porównawcza projektów jądrowych - opóźnienia, koszty i ryzyko",Porównanie z innymi krajami/analogicznymi projektami (czas do FID po przejęciu/centralizacji projektu przez państwo)
"Analiza porównawcza projektów jądrowych - opóźnienia, koszty i ryzyko",Ocena ryzyka harmonogramowego i kosztowego oparta na porównaniach międzynarodowych projektów AP1000 (przykłady opóźnień i przekroczeń kosztów oraz ich wpływ na lokalne korzyści).
"Analiza porównawcza projektów jądrowych - opóźnienia, koszty i ryzyko","Przykłady porównywalnych projektów międzynarodowych (case studies) z udokumentowanymi opóźnieniami i kosztami przy zmianie lokalizacji, by uwiarygodnić widełki czasowo‑kosztowe."
"Analiza porównawcza projektów jądrowych - opóźnienia, koszty i ryzyko","Przykłady zrealizowanych kontraktów i udziałów lokalnych dostawców z budów AP1000 (kwoty/udziały procentowe, rodzaje kontraktów) z odniesieniem do źródeł, nie tylko ogólne stwierdzenia."
"Analiza porównawcza projektów jądrowych - opóźnienia, koszty i ryzyko","Dotychczasowe przykłady i doświadczenia z innych krajów, które korzystały z podobnych umów ze Stanami Zjednoczonymi (lessons learned, koszty ukryte, czas realizacji)."
"Analiza porównawcza projektów jądrowych - opóźnienia, koszty i ryzyko","Przykłady precedensów krajowych/międzynarodowych z konkretami (konkretne projekty, co zostało zmienione po konsultacjach, jakie instrumenty prawne zapewniły egzekwowalność)."
"Analiza porównawcza projektów jądrowych - opóźnienia, koszty i ryzyko","Dane porównawcze z konkretnymi przykładami krajów (np. Korea Płd., Chiny, Japonia, ZEA) z opisem stosowanych rozwiązań kontraktowych i efektów lokalizacji."
"Analiza porównawcza projektów jądrowych - opóźnienia, koszty i ryzyko",Doświadczenia i lekcje z pierwszych projektów komercyjnych SMR (jeśli istnieją) oraz status projektów NuScale i innych dostawców
"Analiza porównawcza projektów jądrowych - opóźnienia, koszty i ryzyko","Ocena doświadczeń Rosatomu w realizacji dużych projektów jądrowych w Europie i poza nią (terminowość, przekroczenia budżetu, zgodność z normami)"
"Analiza porównawcza projektów jądrowych - opóźnienia, koszty i ryzyko","Głębsze omówienie przyczyn opóźnień i przekroczeń budżetowych w konkretnych projektach (techniczne, kontraktowe, regulacyjne, zarządzanie projektem), z wnioskami co można zastosować w Polsce."
"Analiza porównawcza projektów jądrowych - opóźnienia, koszty i ryzyko","Rzetelne dane o czasie budowy i doświadczeniach z realizacji analogicznych projektów przez oferentów (opóźnienia, przekroczenia kosztów)"
"Analiza porównawcza projektów jądrowych - opóźnienia, koszty i ryzyko","Ocena możliwości i temp wdrożenia nowych technologii (SMR, reaktory IV gen.) z realistycznymi horyzontami komercjalizacji i barierami łańcucha dostaw."
"Analiza porównawcza projektów jądrowych - opóźnienia, koszty i ryzyko",Ocena ryzyk regulacyjnych i homologacyjnych związanych z adaptacją APR1400 do wymogów polskiego/nadzoru europejskiego oraz plan działań homologacyjnych
"Analiza porównawcza projektów jądrowych - opóźnienia, koszty i ryzyko","Rzeczywiste przykłady (case studies) z liczbami pokazujące, jak instrumenty finansowe wpłynęły na LCOE i harmonogram w projektach EPR, APR1400, AP1000 (np. Hinkley Point C, Olkiluoto, Barakah, UAE)."
"Analiza porównawcza projektów jądrowych - opóźnienia, koszty i ryzyko","Dane statystyczne o świadczeniach (liczby przyznanych mieszkań, rent, skali wypłat) na przestrzeni lat i dla różnych grup likwidatorów."
"Analiza porównawcza projektów jądrowych - opóźnienia, koszty i ryzyko","Konkretna dojrzałość technologii HTR: które konkretne projekty/pola doświadczalne istnieją, jakie są ich stopnie reaktywacji i jakie lekcje z nich wynikają (np. doświadczenia z AVR, HTTR, HTR-PM)."
"Analiza porównawcza projektów jądrowych - opóźnienia, koszty i ryzyko","Porównania z doświadczeniami innych krajów (np. Finlandia, Francja, ZEA, Wielka Brytania) które stosowały różne modele wyboru partnerów i ich konsekwencje"
"Analiza porównawcza projektów jądrowych - opóźnienia, koszty i ryzyko","Porównanie do międzynarodowych przykładów (konkretne liczby z projektów referencyjnych) z wyciągniętymi lekcjami dotyczącymi CAPEX, harmonogramów i mechanizmów kontraktowych"
"Analiza porównawcza projektów jądrowych - opóźnienia, koszty i ryzyko","Szczegóły harmonogramu budowy: etapy, kluczowe kamienie milowe i realistyczne czasy budowy dla APR1400 na podstawie doświadczeń eksportowych (np. Barakah, projekty w Korei, ewentualne opóźnienia)."
"Analiza porównawcza projektów jądrowych - opóźnienia, koszty i ryzyko",Doświadczenia projektowe i harmonogramowe podobnych projektów NuScale lub innych SMR (konkretne opóźnienia/czasy realizacji i przyczyny)
"Analiza porównawcza projektów jądrowych - opóźnienia, koszty i ryzyko",Kontekst porównawczy: czy podobne zakupy gruntów miały miejsce w innych lokalizacjach dużych inwestycji infrastrukturalnych i jak były traktowane przez organy nadzoru
"Analiza porównawcza projektów jądrowych - opóźnienia, koszty i ryzyko","Konkretne przykłady z doświadczeń międzynarodowych z liczbami: typowe opóźnienia (lata), przekroczenia kosztów (%) i jakie zapisy kontraktowe były skuteczne"
"Analiza porównawcza projektów jądrowych - opóźnienia, koszty i ryzyko","Analiza realnych doświadczeń budowlanych AP1000 w Chinach i USA z technicznymi przyczynami opóźnień (np. prefabrykacja modułów, jakość wykonania, zarządzanie podwykonawcami)"
"Analiza porównawcza projektów jądrowych - opóźnienia, koszty i ryzyko","Dokumentacja dotycząca faktycznego doświadczenia AP1000 za granicą: znormalizowane dane o opóźnieniach, przekroczeniach kosztów, stopniu lokalizacji dostaw i ich wpływie na ekonomię lokalną."
"Analiza porównawcza projektów jądrowych - opóźnienia, koszty i ryzyko","Konkrety dotyczące wstrzymanych/odwołanych projektów jądrowych po Czarnobylu (planowane reaktory, fazy projektów, koszty anulacji)"
"Analiza porównawcza projektów jądrowych - opóźnienia, koszty i ryzyko",Porównanie scenariuszy technologicznych (duże bloki LWR vs. SMR) z ich konsekwencjami czasowymi i kosztowymi.
"Analiza porównawcza projektów jądrowych - opóźnienia, koszty i ryzyko","Przykłady z innych krajów, gdzie konsultacje znacząco zmieniły decyzję o lokalizacji elektrowni jądrowej lub ich brak doprowadził do konfliktów."
"Analiza porównawcza projektów jądrowych - opóźnienia, koszty i ryzyko",Historyczne benchmarki projektów AP1000 i przyczyny opóźnień w poszczególnych krajach (konkretne przykłady i liczby).
"Analiza porównawcza projektów jądrowych - opóźnienia, koszty i ryzyko","Ocena doświadczeń Rosatomu na konkretnych projektach (np. Ostrowiec/Łużyce/Finlandia/Flamanville analogie) z danymi o opóźnieniach, przekroczeniach kosztów i przyczynach"
"Analiza porównawcza projektów jądrowych - opóźnienia, koszty i ryzyko",Przykłady najlepszych praktyk i ocen efektywności z konkretnych krajów (dane przed/po wdrożeniu centralnych magazynów lub programów odzysku).
"Analiza porównawcza projektów jądrowych - opóźnienia, koszty i ryzyko","Dokumentacja audytów bezpieczeństwa AP1000 (wyniki audytów, poprawki projektowe), raporty powykonawcze z Vogtle, Sanmen, Haiyang"
"Analiza porównawcza projektów jądrowych - opóźnienia, koszty i ryzyko",Porównań statystycznych z innymi krajami uwzględniających różnice geograficzne i strukturalne (np. dostępność hydro w Szwajcarii vs. Niemcy)
"Analiza porównawcza projektów jądrowych - opóźnienia, koszty i ryzyko","Konkretne przykłady międzynarodowe (pojedyncze projekty SMR/piloty) z danymi o kosztach, harmonogramach i przyczynach opóźnień lub sukcesów (np. projekty USA, UK, Kanada, Korea, Chiny), z liczbami i wnioskami operacyjnymi."
"Analiza porównawcza projektów jądrowych - opóźnienia, koszty i ryzyko","Krótkie omówienie, na jakich podstawach prawnych i faktycznych Komisja oceniła Hinkley Point C w 2014 r. (np. jakie dane finansowe i projekcje użyto)"
"Analiza porównawcza projektów jądrowych - opóźnienia, koszty i ryzyko","Niezależne, zweryfikowane analizy realizacji innych projektów VVER-1200 (konkretne przykłady opóźnień, przekroczeń kosztów i przyczyny tych problemów)"
"Analiza porównawcza projektów jądrowych - opóźnienia, koszty i ryzyko","Szczegółowe lekcje z konkretnych projektów międzynarodowych (np. KEPCO–Barakah, Hinkley Point C, Yonggwang/ulubione przypadki) z kwantyfikacją kosztów/opracowań błędów, aby lepiej ocenić kiedy udział dostawcy działa na korzyść, a kiedy nie."
"Analiza porównawcza projektów jądrowych - opóźnienia, koszty i ryzyko","Źródła i odniesienia do doświadczeń międzynarodowych (projekty KHNP, Westinghouse, przykłady sukcesów i porażek) z opisem jakie mechanizmy zadziałały i jakie nie"
"Analiza porównawcza projektów jądrowych - opóźnienia, koszty i ryzyko","Doświadczenia międzynarodowe z budowy AP1000 (opóźnienia, problemy techniczne lub sukcesy) i wnioski dla Polski."
"Analiza porównawcza projektów jądrowych - opóźnienia, koszty i ryzyko","Ocena zgodności AP1000 z wymaganiami UJD/PAA (lista koniecznych modyfikacji, ich koszt i wpływ na harmonogram), wraz z opiniami regulatora lub wstępnych konsultacji."
"Analiza porównawcza projektów jądrowych - opóźnienia, koszty i ryzyko",Informacje o międzynarodowych precedensach programu RR RFR (jak przebiegały podobne transfery i jakie wnioski wyciągnięto)
"Analiza porównawcza projektów jądrowych - opóźnienia, koszty i ryzyko","Analizy ryzyk realizacyjnych oparte na konkretnych przykładach międzynarodowych projektów jądrowych (np. koreańskie projekty KHNP, projekty Westinghouse) z danymi o przekroczeniach kosztów i opóźnieniach oraz stosowanych zabezpieczeniach kontraktowych."
"Analiza porównawcza projektów jądrowych - opóźnienia, koszty i ryzyko","Porównania międzynarodowe z konkretnymi przykładami (kraje, jakie progi i procedury stosują) oraz odwołania do konkretnych wytycznych IAEA/WHO/ECDC"
"Analiza porównawcza projektów jądrowych - opóźnienia, koszty i ryzyko","Niezależna ekspertyza techniczno‑finansowa oceniająca kwalifikacje Westinghouse (wybrane technologie reaktorowe, doświadczenie wykonawcze w projektach podobnej skali, zdolność finansowania, ocena ryzyk wykonawczych)"
"Analiza porównawcza projektów jądrowych - opóźnienia, koszty i ryzyko","Ocena doświadczeń z projektami EPR (np. Flamanville, Olkiluoto) i wnioski dotyczące ryzyk technicznych i wykonawczych."
"Analiza porównawcza projektów jądrowych - opóźnienia, koszty i ryzyko","Wyniki analiz porównawczych z podobnymi projektami AP1000 lub innymi dużymi projektami jądrowymi w Europie (czasy budowy, typowe opóźnienia, przyczyny)."
"Analiza porównawcza projektów jądrowych - opóźnienia, koszty i ryzyko","Przykłady międzynarodowe z danymi: konkretne projekty jądrowe, w których dostawca technologii uczestniczył equity (np. które kraje/projekty, jaka była struktura finansowania, jak zmienił się WACC i harmonogram)."
"Analiza porównawcza projektów jądrowych - opóźnienia, koszty i ryzyko","Źródła i metodologia użytych estymatów czasowo‑kosztowych oraz, gdy to możliwe, precedensy międzynarodowe (przykłady przenosin lokalizacji dużych projektów jądrowych i ich skutki)."
"Analiza porównawcza projektów jądrowych - opóźnienia, koszty i ryzyko",Oceny bezpieczeństwa BWRX-300 wykonane przez niezależne instytucje/regulatorów (jeśli już istnieją) lub harmonogram suchych audytów i prób.
"Analiza porównawcza projektów jądrowych - opóźnienia, koszty i ryzyko","Historyczne, udokumentowane przykłady podobnych projektów z konkretnymi liczbami dot. wpływu problemów gruntowych na koszty i terminy (źródła, referencje)."
"Analiza porównawcza projektów jądrowych - opóźnienia, koszty i ryzyko",Publicznie dostępne wyniki PSA (co najmniej streszczenie probabilistyczne) porównujące profile ryzyka BWRX‑300 z dużymi reaktorami i innymi SMR.
"Analiza porównawcza projektów jądrowych - opóźnienia, koszty i ryzyko","Szczegółowe benchmarkingowe dane z projektów APR1400 (ZEA, Korea, inne): planowane vs rzeczywiste CAPEX, harmonogramy, przyczyny odchyleń i lessons learned z kontraktów EPC."
"Analiza porównawcza projektów jądrowych - opóźnienia, koszty i ryzyko","Dokładniejsze omówienie historycznych problemów AP1000 (np. QA/QC prefabrykacji, spawanie, kontrola materiałowa) i technicznych środków zapobiegawczych wraz z przykładami kontraktowych zapisów w projektach, gdzie te ryzyka zminimalizowano."
"Analiza porównawcza projektów jądrowych - opóźnienia, koszty i ryzyko",Porównawcza analiza harmonogramów i ryzyk wykonawczych dla AP1000 vs EPR vs APR1400 oparta na historycznych projektach
"Analiza porównawcza projektów jądrowych - opóźnienia, koszty i ryzyko",Porównanie technologii BWRX-300 z innymi opcjami SMR/MR i duże reaktory pod kątem dojrzałości i dostępności
"Analiza porównawcza projektów jądrowych - opóźnienia, koszty i ryzyko","Szczegółowe odniesienie do procesu certyfikacji AP1000 w UE/Polsce (czas, wymagane adaptacje) i potencjalne konsekwencje dla harmonogramu"
"Analiza porównawcza projektów jądrowych - opóźnienia, koszty i ryzyko",Wiarygodne przykłady ekonomicznej i operacyjnej dojrzałości projektów SMR (koszty pilotażowe vs. skala) oraz harmonogramy komercjalizacji z odniesieniami
"Analiza porównawcza projektów jądrowych - opóźnienia, koszty i ryzyko","Szczegóły techniczne wpływające na harmonogram AP1000 (prefabrykacja modułów, wymagania QA/QC, stopień lokalizacji produkcji)"
"Analiza porównawcza projektów jądrowych - opóźnienia, koszty i ryzyko","Konkretne lessons learned z podobnych projektów (szczegółowe przykłady overspendów, źródła opóźnień, techniczne błędy wykonawcze) wraz z zaleceniami, jak ich unikać."
"Analiza porównawcza projektów jądrowych - opóźnienia, koszty i ryzyko","Przykłady skutecznych strategii komunikacyjnych i programów budowania zaufania z innych krajów (np. działania JNES w Japonii, BEIS/ONR w UK, praktyki IAEA)."
"Analiza porównawcza projektów jądrowych - opóźnienia, koszty i ryzyko","Wyniki niezależnych ocen bezpieczeństwa (deterministycznych i probabilistycznych), analiz sejsmicznych i odporności na zagrożenia zewnętrzne dla BWRX-300 dostarczonych przez regulatora lub niezależnych ekspertów"
"Analiza porównawcza projektów jądrowych - opóźnienia, koszty i ryzyko",Porównanie alternatywnych technologii SMR i uzasadnienie wyboru BWRX-300 (zalety/wady)
"Analiza porównawcza projektów jądrowych - opóźnienia, koszty i ryzyko","Chronologia komunikacji między Grenlandią, Danią i USA (daty próśb, odpowiedzi, decyzji budżetowych) oraz dokumenty decyzyjne uzasadniające opóźnienia."
